2024.12.07 16:29:36.191483 [uid:1000,gid:1000,pid:15688] open (9223372032559808513,0x8000) [fh:11] - OK <0.000025>
2024.12.07 16:30:09.199126 [uid:1000,gid:1000,pid:15735] read (5122,131072,49676288,15): (131072) - OK <0.000026>
2024.12.07 16:30:09.199396 [uid:1000,gid:1000,pid:15735] read (5122,131072,49807360,15): (131072) - OK <0.000025>
2024.12.07 16:30:09.199428 [uid:1000,gid:1000,pid:15735] read (5122,131072,49938432,15): (131072) - OK <0.000026>
2024.12.07 16:30:09.199896 [uid:1000,gid:1000,pid:15735] read (5122,131072,50069504,15): (131072) - OK <0.000023>
2024.12.07 16:30:09.199970 [uid:1000,gid:1000,pid:15735] read (5122,131072,50200576,15): (131072) - OK <0.000032>
2024.12.07 16:30:09.200204 [uid:1000,gid:1000,pid:15735] read (5122,131072,50331648,15): (131072) - OK <0.000057>
2024.12.07 16:30:09.200284 [uid:1000,gid:1000,pid:15735] read (5122,131072,50462720,15): (131072) - OK <0.000124>
2024.12.07 16:30:09.200371 [uid:1000,gid:1000,pid:15735] read (5122,131072,50593792,15): (131072) - OK <0.000023>
2024.12.07 16:30:09.200517 [uid:1000,gid:1000,pid:15735] read (5122,131072,50724864,15): (131072) - OK <0.000024>
2024.12.07 16:30:09.200606 [uid:1000,gid:1000,pid:15735] read (5122,131072,50855936,15): (131072) - OK <0.000024>
2024.12.07 16:30:09.200831 [uid:1000,gid:1000,pid:15735] read (5122,131072,50987008,15): (131072) - OK <0.000024>
2024.12.07 16:30:09.200860 [uid:1000,gid:1000,pid:15735] read (5122,131072,51118080,15): (131072) - OK <0.000025>
2024.12.07 16:30:09.201178 [uid:1000,gid:1000,pid:15735] read (5122,131072,51249152,15): (131072) - OK <0.000069>
2024.12.07 16:30:09.201331 [uid:1000,gid:1000,pid:15735] read (5122,131072,51380224,15): (131072) - OK <0.000219>
2024.12.07 16:30:09.201388 [uid:1000,gid:1000,pid:15735] read (5122,131072,51511296,15): (131072) - OK <0.000017>
2024.12.07 16:30:09.202212 [uid:1000,gid:1000,pid:15735] read (5122,131072,51642368,15): (131072) - OK <0.000025>
2024.12.07 16:30:09.202253 [uid:1000,gid:1000,pid:15735] read (5122,131072,51773440,15): (131072) - OK <0.000026>
2024.12.07 16:30:09.202540 [uid:1000,gid:1000,pid:15735] read (5122,131072,51904512,15): (131072) - OK <0.000053>
2024.12.07 16:30:09.202573 [uid:1000,gid:1000,pid:15735] read (5122,131072,52035584,15): (131072) - OK <0.000024>
2024.12.07 16:30:09.203115 [uid:1000,gid:1000,pid:15735] read (5122,131072,52166656,15): (131072) - OK <0.000023>
2024.12.07 16:30:09.203147 [uid:1000,gid:1000,pid:15735] read (5122,131072,52297728,15): (131072) - OK <0.000023>
2024.12.07 16:30:09.203421 [uid:1000,gid:1000,pid:15735] read (5122,131072,52428800,15): (131072) - OK <0.000050>
2024.12.07 16:30:09.203462 [uid:1000,gid:1000,pid:15735] read (5122,131072,52559872,15): (131072) - OK <0.000030>
2024.12.07 16:30:09.203776 [uid:1000,gid:1000,pid:15735] read (5122,131072,52690944,15): (131072) - OK <0.000049>
2024.12.07 16:30:09.203810 [uid:1000,gid:1000,pid:15735] read (5122,131072,52822016,15): (131072) - OK <0.000023>
2024.12.07 16:30:09.204096 [uid:1000,gid:1000,pid:15735] read (5122,131072,52953088,15): (131072) - OK <0.000065>
2024.12.07 16:30:09.204226 [uid:1000,gid:1000,pid:15735] read (5122,131072,53084160,15): (131072) - OK <0.000179>
2024.12.07 16:30:09.204257 [uid:1000,gid:1000,pid:15735] read (5122,131072,53215232,15): (131072) - OK <0.000024>
2024.12.07 16:30:09.204439 [uid:1000,gid:1000,pid:15735] read (5122,131072,53346304,15): (131072) - OK <0.000025>
2024.12.07 16:30:09.204539 [uid:1000,gid:1000,pid:15735] read (5122,131072,53477376,15): (131072) - OK <0.000026>
2024.12.07 16:30:09.204668 [uid:1000,gid:1000,pid:15735] read (5122,131072,53608448,15): (131072) - OK <0.000029>
2024.12.07 16:30:09.205189 [uid:1000,gid:1000,pid:15735] read (5122,131072,53739520,15): (131072) - OK <0.000026>
2024.12.07 16:30:09.205265 [uid:1000,gid:1000,pid:15735] read (5122,131072,53870592,15): (131072) - OK <0.000025>
2024.12.07 16:30:09.205628 [uid:1000,gid:1000,pid:15735] read (5122,131072,54001664,15): (131072) - OK <0.000160>
2024.12.07 16:30:09.205752 [uid:1000,gid:1000,pid:15735] read (5122,131072,54132736,15): (131072) - OK <0.000208>
2024.12.07 16:30:09.206254 [uid:1000,gid:1000,pid:15735] read (5122,131072,54263808,15): (131072) - OK <0.000026>
2024.12.07 16:30:09.206278 [uid:1000,gid:1000,pid:15735] read (5122,131072,54394880,15): (131072) - OK <0.000030>
2024.12.07 16:30:09.206517 [uid:1000,gid:1000,pid:15735] read (5122,131072,54525952,15): (131072) - OK <0.000031>
2024.12.07 16:30:09.206629 [uid:1000,gid:1000,pid:15735] read (5122,131072,54657024,15): (131072) - OK <0.000135>
2024.12.07 16:30:09.206699 [uid:1000,gid:1000,pid:15735] read (5122,131072,54788096,15): (131072) - OK <0.000038>
2024.12.07 16:30:09.206828 [uid:1000,gid:1000,pid:15735] read (5122,131072,54919168,15): (131072) - OK <0.000028>
2024.12.07 16:30:09.206865 [uid:1000,gid:1000,pid:15735] read (5122,131072,55050240,15): (131072) - OK <0.000025>
2024.12.07 16:30:09.207156 [uid:1000,gid:1000,pid:15735] read (5122,131072,55181312,15): (131072) - OK <0.000026>
2024.12.07 16:30:09.207297 [uid:1000,gid:1000,pid:15735] read (5122,131072,55312384,15): (131072) - OK <0.000157>
2024.12.07 16:30:09.207390 [uid:1000,gid:1000,pid:15735] read (5122,131072,55443456,15): (131072) - OK <0.000020>
2024.12.07 16:30:09.207634 [uid:1000,gid:1000,pid:15735] read (5122,131072,55574528,15): (131072) - OK <0.000055>
2024.12.07 16:30:09.207712 [uid:1000,gid:1000,pid:15735] read (5122,131072,55705600,15): (131072) - OK <0.000128>
2024.12.07 16:30:09.208744 [uid:1000,gid:1000,pid:15735] read (5122,131072,55836672,15): (131072) - OK <0.000026>
2024.12.07 16:30:09.208856 [uid:1000,gid:1000,pid:15735] read (5122,131072,55967744,15): (131072) - OK <0.000020>
2024.12.07 16:30:09.208983 [uid:1000,gid:1000,pid:15735] read (5122,131072,56098816,15): (131072) - OK <0.000022>
2024.12.07 16:30:09.209096 [uid:1000,gid:1000,pid:15735] read (5122,131072,56229888,15): (131072) - OK <0.000053>
2024.12.07 16:30:09.209563 [uid:1000,gid:1000,pid:15735] read (5122,131072,56360960,15): (131072) - OK <0.000022>
2024.12.07 16:30:09.209632 [uid:1000,gid:1000,pid:15735] read (5122,131072,56492032,15): (131072) - OK <0.000028>
2024.12.07 16:30:09.209721 [uid:1000,gid:1000,pid:15735] read (5122,131072,56623104,15): (131072) - OK <0.000016>
2024.12.07 16:30:09.209762 [uid:1000,gid:1000,pid:15735] read (5122,131072,56754176,15): (131072) - OK <0.000015>
2024.12.07 16:30:09.209820 [uid:1000,gid:1000,pid:15735] read (5122,131072,56885248,15): (131072) - OK <0.000027>
2024.12.07 16:30:09.210039 [uid:1000,gid:1000,pid:15735] read (5122,131072,57016320,15): (131072) - OK <0.000022>
2024.12.07 16:30:09.210077 [uid:1000,gid:1000,pid:15735] read (5122,131072,57147392,15): (131072) - OK <0.000022>
2024.12.07 16:30:09.210282 [uid:1000,gid:1000,pid:15735] read (5122,131072,57278464,15): (131072) - OK <0.000023>
2024.12.07 16:30:09.210327 [uid:1000,gid:1000,pid:15735] read (5122,131072,57409536,15): (131072) - OK <0.000023>
2024.12.07 16:30:09.210573 [uid:1000,gid:1000,pid:15735] read (5122,131072,57540608,15): (131072) - OK <0.000025>
2024.12.07 16:30:09.210615 [uid:1000,gid:1000,pid:15735] read (5122,131072,57671680,15): (131072) - OK <0.000025>
2024.12.07 16:30:09.210845 [uid:1000,gid:1000,pid:15735] read (5122,131072,57802752,15): (131072) - OK <0.000026>
2024.12.07 16:30:09.211323 [uid:1000,gid:1000,pid:15735] read (5122,131072,57933824,15): (131072) - OK <0.000025>
2024.12.07 16:30:09.211356 [uid:1000,gid:1000,pid:15735] read (5122,131072,58064896,15): (131072) - OK <0.000026>
2024.12.07 16:30:09.211568 [uid:1000,gid:1000,pid:15735] read (5122,131072,58195968,15): (131072) - OK <0.000025>
2024.12.07 16:30:09.211632 [uid:1000,gid:1000,pid:15735] read (5122,131072,58327040,15): (131072) - OK <0.000051>
2024.12.07 16:30:09.212049 [uid:1000,gid:1000,pid:15735] read (5122,131072,58458112,15): (131072) - OK <0.000025>
2024.12.07 16:30:09.212093 [uid:1000,gid:1000,pid:15735] read (5122,131072,58589184,15): (131072) - OK <0.000025>
2024.12.07 16:30:09.212329 [uid:1000,gid:1000,pid:15735] read (5122,131072,58720256,15): (131072) - OK <0.000026>
2024.12.07 16:30:09.212373 [uid:1000,gid:1000,pid:15735] read (5122,131072,58851328,15): (131072) - OK <0.000027>
2024.12.07 16:30:09.212589 [uid:1000,gid:1000,pid:15735] read (5122,131072,58982400,15): (131072) - OK <0.000024>
2024.12.07 16:30:09.212632 [uid:1000,gid:1000,pid:15735] read (5122,131072,59113472,15): (131072) - OK <0.000023>
2024.12.07 16:30:09.212867 [uid:1000,gid:1000,pid:15735] read (5122,131072,59244544,15): (131072) - OK <0.000024>
2024.12.07 16:30:09.212908 [uid:1000,gid:1000,pid:15735] read (5122,131072,59375616,15): (131072) - OK <0.000023>
2024.12.07 16:30:09.213140 [uid:1000,gid:1000,pid:15735] read (5122,131072,59506688,15): (131072) - OK <0.000024>
2024.12.07 16:30:09.213188 [uid:1000,gid:1000,pid:15735] read (5122,131072,59637760,15): (131072) - OK <0.000024>
2024.12.07 16:30:09.213380 [uid:1000,gid:1000,pid:15735] read (5122,131072,59768832,15): (131072) - OK <0.000020>
2024.12.07 16:30:09.213403 [uid:1000,gid:1000,pid:15735] read (5122,131072,59899904,15): (131072) - OK <0.000029>
2024.12.07 16:30:09.214165 [uid:1000,gid:1000,pid:15735] read (5122,131072,60030976,15): (131072) - OK <0.000024>
2024.12.07 16:30:09.214273 [uid:1000,gid:1000,pid:15735] read (5122,131072,60162048,15): (131072) - OK <0.000026>
2024.12.07 16:30:09.214387 [uid:1000,gid:1000,pid:15735] read (5122,131072,60293120,15): (131072) - OK <0.000043>
2024.12.07 16:30:09.214428 [uid:1000,gid:1000,pid:15735] read (5122,131072,60424192,15): (131072) - OK <0.000031>
2024.12.07 16:30:09.214807 [uid:1000,gid:1000,pid:15735] read (5122,131072,60555264,15): (131072) - OK <0.000023>
2024.12.07 16:30:09.214903 [uid:1000,gid:1000,pid:15735] read (5122,131072,60686336,15): (131072) - OK <0.000020>
2024.12.07 16:30:09.214996 [uid:1000,gid:1000,pid:15735] read (5122,131072,60817408,15): (131072) - OK <0.000018>
2024.12.07 16:30:09.215039 [uid:1000,gid:1000,pid:15735] read (5122,131072,60948480,15): (131072) - OK <0.000015>
2024.12.07 16:30:09.215097 [uid:1000,gid:1000,pid:15735] read (5122,131072,61079552,15): (131072) - OK <0.000025>
2024.12.07 16:30:09.215229 [uid:1000,gid:1000,pid:15735] read (5122,131072,61210624,15): (131072) - OK <0.000024>
2024.12.07 16:30:09.215321 [uid:1000,gid:1000,pid:15735] read (5122,131072,61341696,15): (131072) - OK <0.000036>
2024.12.07 16:30:09.215452 [uid:1000,gid:1000,pid:15735] read (5122,131072,61472768,15): (131072) - OK <0.000028>
2024.12.07 16:30:09.215552 [uid:1000,gid:1000,pid:15735] read (5122,131072,61603840,15): (131072) - OK <0.000024>
2024.12.07 16:30:09.215685 [uid:1000,gid:1000,pid:15735] read (5122,131072,61734912,15): (131072) - OK <0.000021>
2024.12.07 16:30:09.215736 [uid:1000,gid:1000,pid:15735] read (5122,131072,61865984,15): (131072) - OK <0.000024>
2024.12.07 16:30:09.215797 [uid:1000,gid:1000,pid:15735] read (5122,131072,61997056,15): (131072) - OK <0.000017>
2024.12.07 16:30:09.216354 [uid:1000,gid:1000,pid:15735] read (5122,131072,62128128,15): (131072) - OK <0.000025>
2024.12.07 16:30:09.216383 [uid:1000,gid:1000,pid:15735] read (5122,131072,62259200,15): (131072) - OK <0.000025>
2024.12.07 16:30:09.216670 [uid:1000,gid:1000,pid:15735] read (5122,131072,62521344,15): (131072) - OK <0.000087>
2024.12.07 16:30:09.216759 [uid:1000,gid:1000,pid:15735] read (5122,131072,62390272,15): (131072) - OK <0.000191>
2024.12.07 16:30:09.217255 [uid:1000,gid:1000,pid:15735] read (5122,131072,62652416,15): (131072) - OK <0.000025>
2024.12.07 16:30:09.217309 [uid:1000,gid:1000,pid:15735] read (5122,131072,62783488,15): (131072) - OK <0.000024>
2024.12.07 16:30:09.217541 [uid:1000,gid:1000,pid:15735] read (5122,131072,62914560,15): (131072) - OK <0.000027>
2024.12.07 16:30:09.217567 [uid:1000,gid:1000,pid:15735] read (5122,131072,63045632,15): (131072) - OK <0.000030>
2024.12.07 16:30:09.217856 [uid:1000,gid:1000,pid:15735] read (5122,131072,63176704,15): (131072) - OK <0.000054>
2024.12.07 16:30:09.218003 [uid:1000,gid:1000,pid:15735] read (5122,131072,63307776,15): (131072) - OK <0.000199>
2024.12.07 16:30:09.218076 [uid:1000,gid:1000,pid:15735] read (5122,131072,63438848,15): (131072) - OK <0.000024>
2024.12.07 16:30:09.218163 [uid:1000,gid:1000,pid:15735] read (5122,131072,63569920,15): (131072) - OK <0.000047>
2024.12.07 16:30:09.218399 [uid:1000,gid:1000,pid:15735] read (5122,131072,63700992,15): (131072) - OK <0.000032>
2024.12.07 16:30:09.218507 [uid:1000,gid:1000,pid:15735] read (5122,131072,63832064,15): (131072) - OK <0.000020>
2024.12.07 16:30:09.218586 [uid:1000,gid:1000,pid:15735] read (5122,40960,63963136,15): (36992) - OK <0.000015>
2024.12.07 16:30:09.218796 [uid:1000,gid:1000,pid:15735] flush (5122,15,26D5DE42F6E3A8A2) - OK <0.000003>
2024.12.07 16:30:09.219090 [uid:1000,gid:1000,pid:15735] flush (5122,15,26D5DE42F6E3A8A2) - OK <0.000002>
2024.12.07 16:30:09.219224 [uid:0,gid:0,pid:0] release (5122,15) - OK <0.000011>
#
#
#
#
#
#
#
#
#
#
#
2024.12.07 16:30:20.625618 [uid:1000,gid:1000,pid:15764] getattr (1): (1,[drwxrwxrwx:0040777,2,0,0,1731231220,1733134454,1733134454,4096]) - OK <0.000940>
2024.12.07 16:30:20.625989 [uid:1000,gid:1000,pid:15764] lookup (1,np0.npy): (5121,[-rw-r--r--:0100644,1,1000,1000,1733106411,1733106412,1733106412,64000128]) - OK <0.000234>
2024.12.07 16:30:20.626824 [uid:1000,gid:1000,pid:15764] open (5121,0x8000) [fh:17] - OK <0.000725>
2024.12.07 16:30:20.654367 [uid:1000,gid:1000,pid:15764] flush (5121,17,4A2C9CC61AB20F61) - OK <0.000005>
2024.12.07 16:30:20.654596 [uid:1000,gid:1000,pid:15764] flush (5121,17,4A2C9CC61AB20F61) - OK <0.000003>
2024.12.07 16:30:20.654745 [uid:0,gid:0,pid:0] release (5121,17) - OK <0.000027>
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
2024.12.07 16:33:34.265823 [uid:1000,gid:1000,pid:15807] getattr (1): (1,[drwxrwxrwx:0040777,2,0,0,1731231220,1733134454,1733134454,4096]) - OK <0.000780>
#
#
2024.12.07 16:33:36.536543 [uid:1000,gid:1000,pid:14650] getattr (1): (1,[drwxrwxrwx:0040777,2,0,0,1731231220,1733134454,1733134454,4096]) - OK <0.001129>
2024.12.07 16:33:36.798815 [uid:1000,gid:1000,pid:15811] opendir (1) [fh:19] - OK <0.000018>
2024.12.07 16:33:36.800853 [uid:1000,gid:1000,pid:15811] readdir (1,4096,0): (11) - OK <0.001738>
2024.12.07 16:33:36.802134 [uid:1000,gid:1000,pid:15811] getattr (1): (1,[drwxrwxrwx:0040777,2,0,0,1731231220,1733134454,1733134454,4096]) - OK <0.000901>
2024.12.07 16:33:36.802577 [uid:1000,gid:1000,pid:15811] readdir (1,4096,11): (0) - OK <0.000157>
2024.12.07 16:33:36.802815 [uid:0,gid:0,pid:0] releasedir (1) - OK <0.000052>
2024.12.07 16:33:36.831574 [uid:1000,gid:1000,pid:15829] getattr (1): (1,[drwxrwxrwx:0040777,2,0,0,1731231220,1733134454,1733134454,4096]) - OK <0.001274>
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
2024.12.07 16:34:07.255911 [uid:1000,gid:1000,pid:15888] getattr (1): (1,[drwxrwxrwx:0040777,2,0,0,1731231220,1733134454,1733134454,4096]) - OK <0.000880>
#
#
#
2024.12.07 16:34:10.910627 [uid:1000,gid:1000,pid:14650] getattr (1): (1,[drwxrwxrwx:0040777,2,0,0,1731231220,1733134454,1733134454,4096]) - OK <0.000865>
2024.12.07 16:34:11.777288 [uid:1000,gid:1000,pid:15890] opendir (1) [fh:21] - OK <0.000011>
2024.12.07 16:34:11.778879 [uid:1000,gid:1000,pid:15890] readdir (1,4096,0): (11) - OK <0.001399>
2024.12.07 16:34:11.779483 [uid:1000,gid:1000,pid:15890] getattr (1): (1,[drwxrwxrwx:0040777,2,0,0,1731231220,1733134454,1733134454,4096]) - OK <0.000391>
2024.12.07 16:34:11.779754 [uid:1000,gid:1000,pid:15890] readdir (1,4096,11): (0) - OK <0.000103>
2024.12.07 16:34:11.779873 [uid:0,gid:0,pid:0] releasedir (1) - OK <0.000004>
2024.12.07 16:34:11.804376 [uid:1000,gid:1000,pid:15908] getattr (1): (1,[drwxrwxrwx:0040777,2,0,0,1731231220,1733134454,1733134454,4096]) - OK <0.000750>
2024.12.07 16:34:13.363412 [uid:1000,gid:1000,pid:14650] getattr (1): (1,[drwxrwxrwx:0040777,2,0,0,1731231220,1733134454,1733134454,4096]) - OK <0.000883>
#
#
#
#
#
#
#
#
#
#
#
#
#
2024.12.07 16:34:26.887843 [uid:1000,gid:1000,pid:15928] getattr (1): (1,[drwxrwxrwx:0040777,2,0,0,1731231220,1733134454,1733134454,4096]) - OK <0.001235>
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
2024.12.07 16:34:51.669444 [uid:1000,gid:1000,pid:15950] getattr (1): (1,[drwxrwxrwx:0040777,2,0,0,1731231220,1733134454,1733134454,4096]) - OK <0.001084>
2024.12.07 16:34:52.991209 [uid:1000,gid:1000,pid:14650] getattr (1): (1,[drwxrwxrwx:0040777,2,0,0,1731231220,1733134454,1733134454,4096]) - OK <0.000779>
#
#
#
#
2024.12.07 16:34:58.108068 [uid:1000,gid:1000,pid:15953] getattr (1): (1,[drwxrwxrwx:0040777,2,0,0,1731231220,1733134454,1733134454,4096]) - OK <0.000877>
2024.12.07 16:34:58.108667 [uid:1000,gid:1000,pid:15953] lookup (1,test.cpp): (5,[-rw-r--r--:0100644,1,1000,1000,1731304650,1732634597,1732634597,12]) - OK <0.000348>
2024.12.07 16:34:58.109342 [uid:1000,gid:1000,pid:15953] open (5,0x8000) [fh:23] - OK <0.000540>
2024.12.07 16:34:58.120520 [uid:1000,gid:1000,pid:15953] read (5,4096,0,23): (12) - OK <0.010857>
2024.12.07 16:34:58.120766 [uid:1000,gid:1000,pid:15953] flush (5,23,058214DCF128272E) - OK <0.000006>
2024.12.07 16:34:58.120948 [uid:0,gid:0,pid:0] release (5,23) - OK <0.000045>
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
2024.12.07 16:36:30.773242 [uid:1000,gid:1000,pid:15973] getattr (1): (1,[drwxrwxrwx:0040777,2,0,0,1731231220,1733134454,1733134454,4096]) - OK <0.000799>
2024.12.07 16:36:30.773564 [uid:1000,gid:1000,pid:15973] lookup (1,test.cpp): (5,[-rw-r--r--:0100644,1,1000,1000,1731304650,1732634597,1732634597,12]) - OK <0.000188>
2024.12.07 16:36:30.774121 [uid:1000,gid:1000,pid:15973] open (5,0x8000) [fh:25] - OK <0.000433>
2024.12.07 16:36:30.774401 [uid:1000,gid:1000,pid:15973] flush (5,25,BB7515A73580F3D2) - OK <0.000003>
2024.12.07 16:36:30.774531 [uid:0,gid:0,pid:0] release (5,25) - OK <0.000007>
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
#
